,공시고유번호,상장코드,최종수정일,회사명
0,00264495, ,20170630,중소기업유동화전문유한회사
0,00267067, ,20170630,산은캐피탈제일호유동화전문유한회사
0,00290791, ,20170630,국민제이차유동화전문회사
0,00297837, ,20170630,국민제일차유동화전문유한회사
0,00429162, ,20170630,남양씨앤씨
0,00203643, ,20170630,유일냉장
0,00450108, ,20170630,평산공영
0,00171414, ,20170630,파산자한국산업증권
0,00200549, ,20170630,대홍방직
0,00114543, ,20170630,도투락
0,00197607, ,20170630,해덕기업
0,00368597, ,20170630,한서교통
0,00258263, ,20170630,이수금속
0,00363617, ,20170630,세미코리아
0,00450287, ,20170630,정방종합건설
0,00413082, ,20170630,성우종합건설
0,00449537, ,20170630,신아토건
0,00163071, ,20170630,한일염공
0,00453239, ,20170630,코스모건설
0,00414267, ,20170630,한국방송출판
0,00349088, ,20170630,태성개발
0,00451514, ,20170630,월성주택건설
0,00386830, ,20170630,심도산업
0,00410128, ,20170630,코리아라이닝
0,00161198, ,20170630,한라종합건설
0,00126849, ,20170630,삼안공영
0,00437824, ,20170630,제석주택
0,00363176, ,20170630,한국모빌솔루션
0,00299871, ,20170630,연화상사
0,00336686, ,20170630,현대티타늄
0,00340892, ,20170630,한강온천
0,00415725, ,20170630,나우아이엔에스
0,00306205, ,20170630,디아이씨
0,00371351, ,20170630,비앤에스아이엔씨
0,00369851, ,20170630,창원건설
0,00415840, ,20170630,알루테크
0,00246666, ,20170630,대상하이디어
0,00153296, ,20170630,태강산업
0,00161268, ,20170630,한륙전자
0,00210476, ,20170630,영신산업
0,00365581, ,20170630,이사이트랩
0,00183598, ,20170630,영신플랜트
0,00417088, ,20170630,정연산업
0,00415062, ,20170630,아코텔레콤
0,00172529, ,20170630,대영
0,00407337, ,20170630,프라임플러스캐피탈
0,00405092, ,20170630,에스티지시큐리티
0,00226060, ,20170630,보성설비
0,00206349, ,20170630,록정개발
0,00217035, ,20170630,신아스포츠
0,00224318, ,20170630,뉴라인여신금융
0,00424945, ,20170630,중소기업제삼차유동화전문유한회사
0,00428604, ,20170630,알비에이
0,00424565, ,20170630,체리스톤코리아
0,00226574, ,20170630,세모화학
0,00425157, ,20170630,리딩씨앤씨
0,00427340, ,20170630,폴리코
0,00427429, ,20170630,산은굿밸류제일차유동화전문유한회사
0,00420453, ,20170630,이프리즘
0,00403696, ,20170630,디미디어
0,00417592, ,20170630,유피텍
0,00365998, ,20170630,티브이가이드
0,00412913, ,20170630,스타코리아웹케스팅
0,00421355, ,20170630,아라정보기술
0,00426439, ,20170630,코리아컨텐츠네트워크
0,00427386, ,20170630,티티월드
0,00167129, ,20170630,흥산건설
0,00217707, ,20170630,연덕건설
0,00426518, ,20170630,비추미코리아제일차유동화전문유한회사
0,00426536, ,20170630,크레디피아제삼십오차유동화전문유한회사
0,00426545, ,20170630,아하론제삼차유동화전문유한회사
0,00335951, ,20170630,동원제일차유동화전문
0,00436588, ,20170630,케이투이
0,00435349, ,20170630,지영상사
0,00331450, ,20170630,아주의대벤처메딕스
0,00341952, ,20170630,엑스퍼트유동화전문유한회사
0,00342739, ,20170630,마이에셋유동화전문유한회사
0,00342988, ,20170630,한아름제2차유동화전문유한회사
0,00436241, ,20170630,에셋외환카드제이차유동화전문유한회사
0,00436269, ,20170630,에셋외환카드제육차유동화전문유한회사
0,00436296, ,20170630,타이거유동화전문유한회사
0,00237491, ,20170630,서한전자
0,00118099, ,20170630,동원직물
0,00436685, ,20170630,청유
0,00437107, ,20170630,서울전산
0,00176701, ,20170630,남성여객자동차
0,00436490, ,20170630,씨에스
0,00436524, ,20170630,선암건설
0,00435923, ,20170630,아세텔레콤
0,00437541, ,20170630,우리엘비제칠차유동화전문유한회사
0,00437569, ,20170630,지오택드레인
0,00336385, ,20170630,몬덱스코리아
0,00198253, ,20170630,서광티앤씨
0,00354062, ,20170630,로직스컴퓨터
0,00311818, ,20170630,RedTulipInvestments
0,00452267, ,20170630,아이산업개발
0,00446141, ,20170630,비코레트
0,00245117, ,20170630,강남산업
0,00451365, ,20170630,우림엔지니어링건축사사무소
0,00263627, ,20170630,백현건설
0,00257440, ,20170630,남흥
0,00413912, ,20170630,우연종합건설
0,00362618, ,20170630,용성조선
0,00202404, ,20170630,송원자동차조명
0,00450773, ,20170630,태산종합건설
0,00252852, ,20170630,근도물산
0,00451879, ,20170630,씨에스피산업
0,00181217, ,20170630,삼흥판지
0,00375728, ,20170630,인터내셔날쥬피텍
0,00445823, ,20170630,대륙종합건설
0,00387167, ,20170630,마시나코아
0,00256885, ,20170630,부천산업
0,00452674, ,20170630,바롬테크
0,00449421, ,20170630,대방종합건설
0,00209230, ,20170630,영도섬유
0,00412311, ,20170630,미디어파트너스
0,00233741, ,20170630,한이해운
0,00299400, ,20170630,금영
0,00112518, ,20170630,대준섬유
0,00416760, ,20170630,두일
0,00397438, ,20170630,벽송종합건설
0,00198615, ,20170630,평해건설
0,00363228, ,20170630,대동제지공업
0,00415257, ,20170630,동서디엔씨
0,00369365, ,20170630,케미스
0,00405126, ,20170630,텔리맨
0,00415266, ,20170630,과일나라
0,00361354, ,20170630,넷츠고
0,00415275, ,20170630,동승건설
0,00367446, ,20170630,주영크리에이션
0,00415673, ,20170630,태광엔터프라이즈
0,00171751, ,20170630,한주종합건설
0,00416797, ,20170630,유정건설
0,00193407, ,20170630,세광종합건설
0,00365943, ,20170630,금양레포츠
0,00363060, ,20170630,게임벤처
0,00418892, ,20170630,마이애셋사모M&A펀드B호
0,00418917, ,20170630,하나로밀레니엄
0,00417370, ,20170630,메트로에이전시
0,00427508, ,20170630,국민카드제십차유동화전문유한회사
0,00367987, ,20170630,시봉전자
0,00428020, ,20170630,두산스피리츠
0,00382296, ,20170630,게토코리아
0,00297332, ,20170630,"AmkorTechnology,Inc."
0,00378929, ,20170630,에이피엠쇼핑몰
0,00384735, ,20170630,코텍
0,00303572, ,20170630,아이거넷
0,00399250, ,20170630,도원닷컴
0,00434951, ,20170630,맥쿼리장기채권형펀드
0,00434988, ,20170630,세이리딩스톡혼합형펀드
0,00434997, ,20170630,세이고배당장기증권저축펀드
0,00435002, ,20170630,세이고배당주식형펀드
0,00435136, ,20170630,맥쿼리IMM슈페리어채권형사모펀드
0,00434331, ,20170630,KTB채권형펀드
0,00434359, ,20170630,글로벌퍼펙트혼합형펀드
0,00434377, ,20170630,삼성중소형알짜주식형뮤추얼펀드
0,00434386, ,20170630,KTB장기증권저축펀드1호
0,00434438, ,20170630,KTB에이플러스2호혼합형사모펀드
0,00286877, ,20170630,비비앤씨
0,00436913, ,20170630,대청산업
0,00436366, ,20170630,링컨아카데미
0,00369116, ,20170630,디아이컨설팅
0,00261577, ,20170630,네띠앙
0,00434261, ,20170630,크레디피아제삼십팔차유동화전문유한회사
0,00222204, ,20170630,산내들축산
0,00436153, ,20170630,거장주택건설
0,00437967, ,20170630,쓰리디컴넷
0,00435914, ,20170630,대양식품
0,00435899, ,20170630,태강건설
0,00437383, ,20170630,국제전자정밀
0,00351825, ,20170630,투어토털닷컴
0,00415008, ,20170630,드림미르
0,00436968, ,20170630,부광
0,00436852, ,20170630,도원건설
0,00436393, ,20170630,현우유통
0,00261142, ,20170630,엘리온정보기술
0,00439406, ,20170630,지석공영
0,00421559, ,20170630,에쓰엠제일차자산유동화전문
0,00387060, ,20170630,뉴밀레니엄코람제이차유동화전문유한회사
0,00434067, ,20170630,렉스상사
0,00446938, ,20170630,보나뱅크
0,00413161, ,20170630,토탈메드
0,00450409, ,20170630,엔트
0,00430283, ,20170630,협성염공
0,00370875, ,20170630,디비엔지니어링
0,00230878, ,20170630,삼양텍스
0,00409867, ,20170630,얄개네트워크
0,00385044, ,20170630,지트랜코리아
0,00173245, ,20170630,삼보
0,00423812, ,20170630,국민카드제구차유동화전문유한회사
0,00425661, ,20170630,국민카드제십일차유동화전문유한회사
0,00273907, ,20170630,하나로제4차유동화전문회사
0,00283533, ,20170630,와이디세이프유동화전문유한회사
0,00445966, ,20170630,늘푸른마을
0,00450001, ,20170630,이노크래프트
0,00449555, ,20170630,강동종합유선방송
0,00452443, ,20170630,한림하우징
0,00366836, ,20170630,아이티엠
0,00444426, ,20170630,코산아이엔티
0,00261665, ,20170630,미광핸드백
0,00363945, ,20170630,신정건설
0,00414832, ,20170630,코이넬
0,00383161, ,20170630,서울제일차유동화전문유한회사
0,00163026, ,20170630,이지닷컴
0,00414610, ,20170630,지에프엠에스
0,00415947, ,20170630,언아더월드
0,00304605, ,20170630,로티스
0,00414957, ,20170630,이파워게이트
0,00416229, ,20170630,윤진개발
0,00120243, ,20170630,레이디
0,00411659, ,20170630,미트마트옥션
0,00198314, ,20170630,아싸
0,00413408, ,20170630,웰리치개발
0,00163965, ,20170630,항도종합금융
0,00416724, ,20170630,아이텍테크널러지
0,00218502, ,20170630,중앙제약
0,00364175, ,20170630,우남산업
0,00417422, ,20170630,윈로지스뉴톤보레알
0,00417981, ,20170630,한국지방재정공제회
0,00307046, ,20170630,창도건설
0,00237349, ,20170630,부국개발
0,00414364, ,20170630,유경엔지니어링
0,00417626, ,20170630,한국레이저영상
0,00414337, ,20170630,뷰텍
0,00418050, ,20170630,씨에이블
0,00415567, ,20170630,아토메가
0,00247984, ,20170630,도레미농산
0,00371494, ,20170630,다인개발
0,00358147, ,20170630,호만기업
0,00150554, ,20170630,갑을개발
0,00305279, ,20170630,에버그린유동화전문유한회사
0,00386326, ,20170630,맥트랜스인터내셔날
0,00100753, ,20170630,거봉
0,00204703, ,20170630,대산레미콘
0,00417316, ,20170630,크레딧크리에이터이천이유동화전문유한회사
0,00207959, ,20170630,신택
0,00411109, ,20170630,바티오테크
0,00417477, ,20170630,하우징그룹우신
0,00414054, ,20170630,통인물류정보통신
0,00303730, ,20170630,에스지에스컨테크
0,00362229, ,20170630,광호
0,00317326, ,20170630,펜다하우스
0,00418430, ,20170630,프르덴셜어슈어런스컴퍼니리티니드
0,00434447, ,20170630,KTB장기증권저축펀드
0,00434517, ,20170630,삼성인덱스프리미엄주식형뮤추얼펀드
0,00434526, ,20170630,KTB하이스타혼합형펀드
0,00433721, ,20170630,한국광학초자
0,00434207, ,20170630,광평개발
0,00434562, ,20170630,KTB밸류스타혼합형펀드
0,00434571, ,20170630,KTB글로벌스타주식형펀드
0,00434580, ,20170630,KTB프라임4호주식형사모펀드
0,00434599, ,20170630,KTB베스트바이혼합형펀드
0,00434605, ,20170630,KTB하이턴펀드
0,00434614, ,20170630,마이다스A등급채권혼합형펀드
0,00435145, ,20170630,맥쿼리아이엠엠프라임3혼합형사모펀드
0,00396448, ,20170630,피이아이코리아사모엠엔에이일호펀드
0,00430937, ,20170630,아담소프트
0,00423034, ,20170630,피델리티펀드
0,00435127, ,20170630,유리크레디트채권혼합형펀드
0,00434544, ,20170630,KTB프리미엄찬스혼합형펀드
0,00434553, ,20170630,KTB에이스찬스혼합형펀드
0,00432050, ,20170630,다린정보
0,00344843, ,20170630,기보캐피탈제일차유동화전문유한회사
0,00371908, ,20170630,엘에스에프프로퍼티투유동화전문
0,00339090, ,20170630,온디지털테크
0,00337986, ,20170630,캐피탈그룹인터내셔널인코포레이티드
0,00206136, ,20170630,세림아이텍
0,00440411, ,20170630,코스유동화전문유한회사
0,00422309, ,20170630,뉴밀레니엄하나유동화전문유한회사
0,00439257, ,20170630,동양정보통신M&A
0,00439284, ,20170630,하이페리온제삼차유동화전문유한회사
0,00439424, ,20170630,코머스에셋
0,00435011, ,20170630,경동실업
0,00428525, ,20170630,에스티엑스제이차유동화전문유한회사
0,00427128, ,20170630,오일뱅크제삼차유동화전문유한회사
0,00428677, ,20170630,케이지브이제일차유동화전문유한회사
0,00436560, ,20170630,인성어패럴
0,00440697, ,20170630,소프티안
0,00439734, ,20170630,동양알미늄
0,00327387, ,20170630,소모페스트
0,00437611, ,20170630,젤존항공여행사
0,00321064, ,20170630,바이오엔비텍
0,00362557, ,20170630,세원반도체
0,00224105, ,20170630,두원그린피아
0,00447654, ,20170630,미도핸드백
0,00453169, ,20170630,대영테크
0,00371388, ,20170630,아이비젠
0,00144340, ,20170630,한화포리마
0,00437204, ,20170630,신케이에스유동화전문유한회사
0,00443302, ,20170630,프라임유동화전문유한회사
0,00436463, ,20170630,우영제일차유동화전문유한회사
0,00452692, ,20170630,한컴리눅스
0,00441739, ,20170630,두산건설제육유동화전문유한회사
0,00441669, ,20170630,산은부동산제팔차유동화전문유한회사
0,00436940, ,20170630,오토피아제칠차유동화전문유한회사
0,00436959, ,20170630,외환카드제팔차유동화전문유한회사
0,00427526, ,20170630,삼성신한아하론일차유동화전문유한회사
0,00264705, ,20170630,현대유동화전문유한회사
0,00387714, ,20170630,칼제일차유동화전문유한회사
0,00300946, ,20170630,백두건설
0,00402086, ,20170630,리엔텍
0,00452461, ,20170630,대양건설
0,00100948, ,20170630,건양콘크리트
0,00365572, ,20170630,맥스미디어
0,00400486, ,20170630,루넷
0,00417909, ,20170630,충일아스콘
0,00153816, ,20170630,태양연와공업
0,00414586, ,20170630,제동
0,00187637, ,20170630,농협축산유통
0,00415035, ,20170630,동서D&S
0,00235864, ,20170630,에스앤제이
0,00416043, ,20170630,창영물산
0,00174280, ,20170630,태화건설
0,00417352, ,20170630,동방코리아
0,00238223, ,20170630,영텍스타일
0,00248530, ,20170630,미진시스템
0,00234740, ,20170630,고려소재개발
0,00417565, ,20170630,아이앤알코리아기업구조조정전문
0,00192958, ,20170630,건륭실업
0,00387459, ,20170630,충주공용버스터미널
0,00415761, ,20170630,푸른도시개발
0,00404011, ,20170630,로고스이넷
0,00168553, ,20170630,대광종합건설
0,00309804, ,20170630,굿윌씨앤아이
0,00408600, ,20170630,아라아이디시
0,00418731, ,20170630,디엠아이디
0,00363121, ,20170630,웅보개발
0,00230577, ,20170630,광복산업개발
0,00295671, ,20170630,리빙티브이
0,00418759, ,20170630,산은부동산제삼차유동화전문유한회사
0,00211448, ,20170630,신라
0,00406170, ,20170630,글로만
0,00301060, ,20170630,서림개스실린더
0,00242350, ,20170630,파인에셋홀딩스
0,00134352, ,20170630,세일
0,00420569, ,20170630,한일밀라노.존
0,00422141, ,20170630,첼린저이차유동화전문유한회사
0,00422178, ,20170630,휴민텍
0,00419891, ,20170630,템플턴스트래티직이머징마켓츠펀드엘디씨
0,00419907, ,20170630,신한파이낸스
0,00310989, ,20170630,코오롱모터스
0,00420976, ,20170630,큐마트솔루션
0,00421072, ,20170630,나은미디어
0,00423706, ,20170630,BystronicLaserAG
0,00384425, ,20170630,코브코유동화전문유한회사
0,00350297, ,20170630,칼스버그에이에스
0,00421124, ,20170630,아이엠씨마케팅
0,00434632, ,20170630,글로벌채권프리미엄혼합형펀드
0,00434650, ,20170630,KTB밸류코스닥혼합형펀드
0,00434669, ,20170630,KTB밸류코리아혼합형사모펀드
0,00434678, ,20170630,삼성팀파워90주식형뮤추얼펀드
0,00429658, ,20170630,스톰홀딩스
0,00118831, ,20170630,아이넥스테크놀로지
0,00205483, ,20170630,세종토건
0,00434492, ,20170630,부평유선방송
0,00435622, ,20170630,KTB온누리혼합형펀드
0,00435631, ,20170630,미래에셋인디펜던스오십혼합형펀드
0,00435695, ,20170630,KTB드림코스닥혼합형펀드
0,00434845, ,20170630,유리리버스국채인덱스혼합형펀드
0,00434854, ,20170630,유리비너스채권형사모펀드
0,00434863, ,20170630,세이프알파헷지채권혼합형펀드
0,00435020, ,20170630,알파롱숏30혼합형사모펀드
